id_n,idtax_individual_f,id_table_liste_plots_n,plot_name,sous_plot_name,position_transect,strate_cat,ind_num_sous_plot,herbarium_nbe_char,stem_diameter,issue_stem_diameter,tax_gen,tax_famclass,tax_fam,tax_esp,tax_rank01,tax_nam01,tax_infra_level,tax_infra_level_auth,id_trait_measures_stem_diameter,data_modif_d,data_modif_m,data_modif_y,ddlat,ddlon,team_leader,locality_name,region_name1,province
259575,351190,1157,TRPRI016,C,in,Ado,26,TrPri273,28.2,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,388356,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259576,4379,1157,TRPRI016,B,in,Ado,31,TrPri274,80.9,NA,Syzygium,Magnoliopsida,Myrtaceae,NA,NA,NA,NA,NA,388357,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259577,12309,1157,TRPRI016,B,out,Ad,37,TrPri275,41.5,NA,Synsepalum,Magnoliopsida,Sapotaceae,NA,NA,NA,NA,NA,388358,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259578,12309,1157,TRPRI016,B,in,Ado,3,TrPri275,5.8,NA,Synsepalum,Magnoliopsida,Sapotaceae,NA,NA,NA,NA,NA,388359,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259579,12309,1157,TRPRI016,C,in,Ado,19,TrPri275,17.2,NA,Synsepalum,Magnoliopsida,Sapotaceae,NA,NA,NA,NA,NA,388360,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259580,12309,1157,TRPRI016,C,out,Ad,39,TrPri275,16,NA,Synsepalum,Magnoliopsida,Sapotaceae,NA,NA,NA,NA,NA,388361,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259581,12309,1157,TRPRI016,C,out,Ad,52,TrPri275,23.3,NA,Synsepalum,Magnoliopsida,Sapotaceae,NA,NA,NA,NA,NA,388362,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259582,12309,1157,TRPRI016,C,out,Ad,55,TrPri275,26.3,NA,Synsepalum,Magnoliopsida,Sapotaceae,NA,NA,NA,NA,NA,388363,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259583,12309,1157,TRPRI016,D,in,Ado,9,TrPri275,8,NA,Synsepalum,Magnoliopsida,Sapotaceae,NA,NA,NA,NA,NA,388364,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259584,12309,1157,TRPRI016,D,in,Ado,12,TrPri275,8.5,NA,Synsepalum,Magnoliopsida,Sapotaceae,NA,NA,NA,NA,NA,388365,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259585,12309,1157,TRPRI016,D,out,Ad,41,TrPri275,21.1,NA,Synsepalum,Magnoliopsida,Sapotaceae,NA,NA,NA,NA,NA,388366,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259586,12309,1157,TRPRI016,D,out,Ad,44,TrPri275,22.4,NA,Synsepalum,Magnoliopsida,Sapotaceae,NA,NA,NA,NA,NA,388367,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259587,4823,1157,TRPRI016,C,in,Ado,12,TrPri276,9.9,NA,Rhabdophyllum,Magnoliopsida,Ochnaceae,NA,NA,NA,NA,NA,388368,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259588,4823,1157,TRPRI016,C,in,Ado,29,TrPri276,9.9,NA,Rhabdophyllum,Magnoliopsida,Ochnaceae,NA,NA,NA,NA,NA,388369,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259589,23552,1157,TRPRI016,C,in,Ado,13,TrPri277,8.1,NA,Belonophora,Magnoliopsida,Rubiaceae,coffeoides,NA,NA,Belonophora coffeoides,Belonophora coffeoides Hook.f.,388370,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259590,23552,1157,TRPRI016,C,in,Ado,14,TrPri278,5.8,NA,Belonophora,Magnoliopsida,Rubiaceae,coffeoides,NA,NA,Belonophora coffeoides,Belonophora coffeoides Hook.f.,388371,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259591,23552,1157,TRPRI016,C,in,Ado,25,TrPri278,10.1,NA,Belonophora,Magnoliopsida,Rubiaceae,coffeoides,NA,NA,Belonophora coffeoides,Belonophora coffeoides Hook.f.,388372,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259592,5760,1157,TRPRI016,C,in,Ado,22,TrPri279,11.1,NA,Manilkara,Magnoliopsida,Sapotaceae,NA,NA,NA,NA,NA,388373,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259593,2351,1142,TRPRI001,D,in,Ado,11,TrPri28,12.8,NA,Funtumia,Magnoliopsida,Apocynaceae,africana,NA,NA,Funtumia africana,Funtumia africana (Benth.) Stapf,388374,24,3,2021,1.6525095,7.401072,Tariq Stévart,NA,NA,Principe
259594,5893,1157,TRPRI016,C,in,Ado,33,TrPri280,17.8,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388375,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259595,5893,1157,TRPRI016,A,in,Ado,3,TrPri280,5.6,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388376,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259596,5893,1157,TRPRI016,A,in,Ado,4,TrPri280,10.7,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388377,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259597,5893,1157,TRPRI016,A,in,Ado,8,TrPri280,29.1,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388378,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259598,5893,1157,TRPRI016,A,in,Ado,12,TrPri280,7,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388379,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259599,5893,1157,TRPRI016,A,in,Ado,13,TrPri280,6.7,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388380,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259600,5893,1157,TRPRI016,A,in,Ado,21,TrPri280,57.7,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388381,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259601,5893,1157,TRPRI016,A,in,Ado,23,TrPri280,5.7,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388382,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259602,5893,1157,TRPRI016,A,in,Ado,24,TrPri280,5.3,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388383,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259603,5893,1157,TRPRI016,A,out,Ad,28,TrPri280,97.7,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388384,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259604,5893,1157,TRPRI016,A,out,Ad,31,TrPri280,44.1,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388385,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259605,5893,1157,TRPRI016,A,out,Ad,32,TrPri280,47.6,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388386,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259606,5893,1157,TRPRI016,A,out,Ad,33,TrPri280,78.2,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388387,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259607,5893,1157,TRPRI016,A,out,Ad,34,TrPri280,40.9,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388388,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259608,5893,1157,TRPRI016,A,out,Ad,35,TrPri280,46.9,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388389,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259609,5893,1157,TRPRI016,A,out,Ad,36,TrPri280,80,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388390,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259610,5893,1157,TRPRI016,A,out,Ad,37,TrPri280,52,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388391,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259611,5893,1157,TRPRI016,A,out,Ad,43,TrPri280,47.5,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388392,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259612,5893,1157,TRPRI016,B,out,Ad,33,TrPri280,21,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388393,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259613,5893,1157,TRPRI016,B,out,Ad,34,TrPri280,41.5,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388394,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259614,5893,1157,TRPRI016,B,out,Ad,38,TrPri280,29.2,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388395,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259615,5893,1157,TRPRI016,B,out,Ad,46,TrPri280,65,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388396,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259616,5893,1157,TRPRI016,C,in,Ado,15,TrPri280,32.2,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388397,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259617,5893,1157,TRPRI016,C,in,Ado,21,TrPri280,21.9,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388398,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259618,5893,1157,TRPRI016,C,in,Ado,23,TrPri280,8.1,NA,Klaineanthus,Magnoliopsida,Euphorbiaceae,gabonii,NA,NA,Klaineanthus gabonii,Klaineanthus gabonii Pierre,388399,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259619,1948,1157,TRPRI016,C,out,Ad,43,TrPri281,16.5,NA,Xylopia,Magnoliopsida,Annonaceae,NA,NA,NA,NA,NA,388400,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259620,1948,1157,TRPRI016,D,in,Ado,8,TrPri281,18,NA,Xylopia,Magnoliopsida,Annonaceae,NA,NA,NA,NA,NA,388401,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259621,1948,1157,TRPRI016,D,out,Ad,39,TrPri281,19.8,NA,Xylopia,Magnoliopsida,Annonaceae,NA,NA,NA,NA,NA,388402,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259622,105,1157,TRPRI016,D,in,Ado,3,TrPri282,5.7,NA,Macaranga,Magnoliopsida,Euphorbiaceae,monandra,NA,NA,Macaranga monandra,Macaranga monandra Müll.Arg.,388403,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259623,1308,1157,TRPRI016,D,in,Ado,4,TrPri283,6.2,NA,Pauridiantha,Magnoliopsida,Rubiaceae,floribunda,NA,NA,Pauridiantha floribunda,Pauridiantha floribunda (K.Schum. & K.Krause) Bremek.,388404,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259624,3426,1157,TRPRI016,D,in,Ado,5,TrPri284,5,NA,Thecacoris,Magnoliopsida,Phyllanthaceae,stenopetala,NA,NA,Thecacoris stenopetala,Thecacoris stenopetala (Müll.Arg.) Müll.Arg.,388405,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259625,3426,1157,TRPRI016,C,in,Ado,3,TrPri284,5.4,NA,Thecacoris,Magnoliopsida,Phyllanthaceae,stenopetala,NA,NA,Thecacoris stenopetala,Thecacoris stenopetala (Müll.Arg.) Müll.Arg.,388406,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259626,3426,1157,TRPRI016,D,in,Ado,6,TrPri284,7.8,NA,Thecacoris,Magnoliopsida,Phyllanthaceae,stenopetala,NA,NA,Thecacoris stenopetala,Thecacoris stenopetala (Müll.Arg.) Müll.Arg.,388407,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259627,3426,1157,TRPRI016,D,in,Ado,7,TrPri284,7,NA,Thecacoris,Magnoliopsida,Phyllanthaceae,stenopetala,NA,NA,Thecacoris stenopetala,Thecacoris stenopetala (Müll.Arg.) Müll.Arg.,388408,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259628,4171,1157,TRPRI016,D,in,Ado,14,TrPri285,5.5,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,388409,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259629,4171,1157,TRPRI016,D,in,Ado,15,TrPri285,13,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,388410,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259630,4171,1157,TRPRI016,D,in,Ado,17,TrPri285,96,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,388411,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259631,4171,1157,TRPRI016,D,in,Ado,19,TrPri285,11.5,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,388412,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259632,4171,1157,TRPRI016,D,in,Ado,20,TrPri285,6.9,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,388413,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259633,4171,1157,TRPRI016,D,in,Ado,23,TrPri285,9.8,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,388414,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259634,4171,1157,TRPRI016,D,in,Ado,24,TrPri285,13.3,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,388415,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259635,4171,1157,TRPRI016,D,in,Ado,27,TrPri285,10.2,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,388416,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259636,4171,1157,TRPRI016,D,in,Ado,31,TrPri285,72.4,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,388417,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259637,4171,1157,TRPRI016,D,in,Ado,34,TrPri285,5.6,NA,Scytopetalum,Magnoliopsida,Lecythidaceae,klaineanum,NA,NA,Scytopetalum klaineanum,Scytopetalum klaineanum Pierre,388418,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259638,2238,1157,TRPRI016,D,in,Ado,16,TrPri286,7.6,NA,Campylospermum,Magnoliopsida,Ochnaceae,vogelii,NA,NA,Campylospermum vogelii,Campylospermum vogelii (Hook.f.) Farron,388419,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259639,2238,1157,TRPRI016,B,in,Ado,12,TrPri286,6.6,NA,Campylospermum,Magnoliopsida,Ochnaceae,vogelii,NA,NA,Campylospermum vogelii,Campylospermum vogelii (Hook.f.) Farron,388420,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259640,2922,1157,TRPRI016,D,in,Ado,29,TrPri287,19.8,NA,Memecylon,Magnoliopsida,Melastomataceae,NA,NA,NA,NA,NA,388421,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259641,2604,1157,TRPRI016,D,in,Ado,36,TrPri288,7.5,NA,Greenwayodendron,Magnoliopsida,Annonaceae,NA,NA,NA,NA,NA,388422,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259642,2604,1157,TRPRI016,C,in,Ado,5,TrPri288,37.7,NA,Greenwayodendron,Magnoliopsida,Annonaceae,NA,NA,NA,NA,NA,388423,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259643,2604,1157,TRPRI016,C,in,Ado,31,TrPri288,8.1,NA,Greenwayodendron,Magnoliopsida,Annonaceae,NA,NA,NA,NA,NA,388424,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259644,2604,1157,TRPRI016,C,out,Ad,41,TrPri288,23,NA,Greenwayodendron,Magnoliopsida,Annonaceae,NA,NA,NA,NA,NA,388425,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259645,2604,1157,TRPRI016,C,out,Ad,44,TrPri288,12.4,NA,Greenwayodendron,Magnoliopsida,Annonaceae,NA,NA,NA,NA,NA,388426,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259646,2604,1157,TRPRI016,D,out,Ad,43,TrPri288,30.6,NA,Greenwayodendron,Magnoliopsida,Annonaceae,NA,NA,NA,NA,NA,388427,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259647,2604,1157,TRPRI016,D,out,Ad,58,TrPri288,41.3,NA,Greenwayodendron,Magnoliopsida,Annonaceae,NA,NA,NA,NA,NA,388428,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259648,2604,1157,TRPRI016,D,out,Ad,60,TrPri288,35.3,NA,Greenwayodendron,Magnoliopsida,Annonaceae,NA,NA,NA,NA,NA,388429,24,3,2021,1.559835,7.368506,Tariq Stévart,NA,NA,Principe
259649,1434,1158,TRPRI017,A,in,Ado,1,TrPri289,6.6,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,388430,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259650,1434,1158,TRPRI017,A,in,Ado,11,TrPri289,5.4,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,388431,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259651,1434,1158,TRPRI017,A,in,Ado,13,TrPri289,5.4,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,388432,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259652,1434,1158,TRPRI017,A,in,Ado,15,TrPri289,7,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,388433,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259653,1434,1158,TRPRI017,A,in,Ado,19,TrPri289,5.5,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,388434,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259654,1434,1158,TRPRI017,B,in,Ado,1,TrPri289,15.2,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,388435,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259655,1434,1158,TRPRI017,B,in,Ado,6,TrPri289,12.9,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,388436,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259656,1434,1158,TRPRI017,B,in,Ado,7,TrPri289,5.9,NA,Oxyanthus,Magnoliopsida,Rubiaceae,speciosus,NA,NA,Oxyanthus speciosus,Oxyanthus speciosus DC.,388437,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259657,15581,1142,TRPRI001,D,in,Ado,14,TrPri29,6.2,NA,Artocarpus,Magnoliopsida,Moraceae,altilis,NA,NA,Artocarpus altilis,Artocarpus altilis (Parkinson) Fosberg,388438,24,3,2021,1.6525095,7.401072,Tariq Stévart,NA,NA,Principe
259658,15581,1142,TRPRI001,D,in,Ado,15,TrPri29,5,NA,Artocarpus,Magnoliopsida,Moraceae,altilis,NA,NA,Artocarpus altilis,Artocarpus altilis (Parkinson) Fosberg,388439,24,3,2021,1.6525095,7.401072,Tariq Stévart,NA,NA,Principe
259659,15581,1142,TRPRI001,D,in,Ado,17,TrPri29,6.3,NA,Artocarpus,Magnoliopsida,Moraceae,altilis,NA,NA,Artocarpus altilis,Artocarpus altilis (Parkinson) Fosberg,388440,24,3,2021,1.6525095,7.401072,Tariq Stévart,NA,NA,Principe
259660,15581,1142,TRPRI001,D,in,Ado,18,TrPri29,10.2,NA,Artocarpus,Magnoliopsida,Moraceae,altilis,NA,NA,Artocarpus altilis,Artocarpus altilis (Parkinson) Fosberg,388441,24,3,2021,1.6525095,7.401072,Tariq Stévart,NA,NA,Principe
259661,15581,1142,TRPRI001,D,out,Ad,41,TrPri29,55.4,NA,Artocarpus,Magnoliopsida,Moraceae,altilis,NA,NA,Artocarpus altilis,Artocarpus altilis (Parkinson) Fosberg,388442,24,3,2021,1.6525095,7.401072,Tariq Stévart,NA,NA,Principe
259662,261571,1158,TRPRI017,A,in,Ado,3,TrPri290,17.8,NA,Mesogyne,Magnoliopsida,Moraceae,henriquesii,NA,NA,Mesogyne henriquesii,Mesogyne henriquesii Engl.,388443,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259663,261571,1158,TRPRI017,A,in,Ado,18,TrPri290,5.2,NA,Mesogyne,Magnoliopsida,Moraceae,henriquesii,NA,NA,Mesogyne henriquesii,Mesogyne henriquesii Engl.,388444,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259664,261571,1158,TRPRI017,A,out,Ad,35,TrPri290,36.3,NA,Mesogyne,Magnoliopsida,Moraceae,henriquesii,NA,NA,Mesogyne henriquesii,Mesogyne henriquesii Engl.,388445,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259665,261571,1158,TRPRI017,B,in,Ado,3,TrPri290,16.5,NA,Mesogyne,Magnoliopsida,Moraceae,henriquesii,NA,NA,Mesogyne henriquesii,Mesogyne henriquesii Engl.,388446,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259666,261571,1158,TRPRI017,B,in,Ado,5,TrPri290,5.3,NA,Mesogyne,Magnoliopsida,Moraceae,henriquesii,NA,NA,Mesogyne henriquesii,Mesogyne henriquesii Engl.,388447,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259667,261571,1158,TRPRI017,B,in,Ado,25,TrPri290,6.7,NA,Mesogyne,Magnoliopsida,Moraceae,henriquesii,NA,NA,Mesogyne henriquesii,Mesogyne henriquesii Engl.,388448,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259668,261571,1158,TRPRI017,C,in,Ado,1,TrPri290,19.8,NA,Mesogyne,Magnoliopsida,Moraceae,henriquesii,NA,NA,Mesogyne henriquesii,Mesogyne henriquesii Engl.,388449,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259669,261571,1158,TRPRI017,C,in,Ado,9,TrPri290,18.4,NA,Mesogyne,Magnoliopsida,Moraceae,henriquesii,NA,NA,Mesogyne henriquesii,Mesogyne henriquesii Engl.,388450,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259670,261571,1158,TRPRI017,C,in,Ado,11,TrPri290,21.3,NA,Mesogyne,Magnoliopsida,Moraceae,henriquesii,NA,NA,Mesogyne henriquesii,Mesogyne henriquesii Engl.,388451,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259671,261571,1158,TRPRI017,C,in,Ado,16,TrPri290,5,NA,Mesogyne,Magnoliopsida,Moraceae,henriquesii,NA,NA,Mesogyne henriquesii,Mesogyne henriquesii Engl.,388452,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259672,261571,1158,TRPRI017,C,in,Ado,18,TrPri290,6.8,NA,Mesogyne,Magnoliopsida,Moraceae,henriquesii,NA,NA,Mesogyne henriquesii,Mesogyne henriquesii Engl.,388453,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259673,29215,1158,TRPRI017,A,out,Ad,21,TrPri291,65.9,NA,Psydrax,Magnoliopsida,Rubiaceae,sanguinolenta,NA,NA,Psydrax sanguinolenta,Psydrax sanguinolenta O.Lachenaud & Jongkind,388454,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259674,11088,1158,TRPRI017,A,out,Ad,24,TrPri292,91.2,NA,Zanthoxylum,Magnoliopsida,Rutaceae,NA,NA,NA,NA,NA,388455,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
259675,11088,1158,TRPRI017,A,out,Ad,26,TrPri292,27.8,NA,Zanthoxylum,Magnoliopsida,Rutaceae,NA,NA,NA,NA,NA,388456,24,3,2021,1.5553503,7.394122,Tariq Stévart,NA,NA,Principe
